org,repo_name,full_name,id,login,user_name,contributions
nzzdev,Q-editor,nzzdev/Q-editor,25978388,ruggedly,,1
nzzdev,Q-election-executive,nzzdev/Q-election-executive,78354324,KiaraEdTech,Kiara Nagy,3
nzzdev,Q-election-executive,nzzdev/Q-election-executive,50832516,al-soup,Alex Kräuchi,7
nzzdev,Q-election-executive,nzzdev/Q-election-executive,821875,benib,Beni Buess,73
nzzdev,Q-election-executive,nzzdev/Q-election-executive,3605743,dnlbln,Danijel Beljan,13
nzzdev,Q-election-executive,nzzdev/Q-election-executive,2006124,fgervasi,Franco Gervasi,6
nzzdev,Q-election-executive,nzzdev/Q-election-executive,73165810,fromdusttilldawn,Nicolas Staub,16
nzzdev,Q-election-executive,nzzdev/Q-election-executive,4837884,fuenkchen,Sharon Funke,54
nzzdev,Q-election-executive,nzzdev/Q-election-executive,23040076,greenkeeper[bot],,3
nzzdev,Q-election-executive,nzzdev/Q-election-executive,1810384,manuelroth,Manuel Roth,19
nzzdev,Q-election-executive,nzzdev/Q-election-executive,7341342,philipkueng,Philip Küng,70
nzzdev,Q-election-seats,nzzdev/Q-election-seats,821875,benib,Beni Buess,40
nzzdev,Q-election-seats,nzzdev/Q-election-seats,3605743,dnlbln,Danijel Beljan,9
nzzdev,Q-election-seats,nzzdev/Q-election-seats,73165810,fromdusttilldawn,Nicolas Staub,11
nzzdev,Q-election-seats,nzzdev/Q-election-seats,4837884,fuenkchen,Sharon Funke,40
nzzdev,Q-election-seats,nzzdev/Q-election-seats,23040076,greenkeeper[bot],,5
nzzdev,Q-election-seats,nzzdev/Q-election-seats,1810384,manuelroth,Manuel Roth,19
nzzdev,Q-election-seats,nzzdev/Q-election-seats,7341342,philipkueng,Philip Küng,32
nzzdev,Q-election-votes,nzzdev/Q-election-votes,821875,benib,Beni Buess,61
nzzdev,Q-election-votes,nzzdev/Q-election-votes,3605743,dnlbln,Danijel Beljan,1
nzzdev,Q-election-votes,nzzdev/Q-election-votes,2006124,fgervasi,Franco Gervasi,8
nzzdev,Q-election-votes,nzzdev/Q-election-votes,73165810,fromdusttilldawn,Nicolas Staub,4
nzzdev,Q-election-votes,nzzdev/Q-election-votes,4837884,fuenkchen,Sharon Funke,40
nzzdev,Q-election-votes,nzzdev/Q-election-votes,23040076,greenkeeper[bot],,3
nzzdev,Q-election-votes,nzzdev/Q-election-votes,1810384,manuelroth,Manuel Roth,12
nzzdev,Q-election-votes,nzzdev/Q-election-votes,7341342,philipkueng,Philip Küng,38
nzzdev,Q-imageslider,nzzdev/Q-imageslider,821875,benib,Beni Buess,11
nzzdev,Q-imageslider,nzzdev/Q-imageslider,2006124,fgervasi,Franco Gervasi,4
nzzdev,Q-imageslider,nzzdev/Q-imageslider,73165810,fromdusttilldawn,Nicolas Staub,19
nzzdev,Q-imageslider,nzzdev/Q-imageslider,23040076,greenkeeper[bot],,9
nzzdev,Q-imageslider,nzzdev/Q-imageslider,1810384,manuelroth,Manuel Roth,51
nzzdev,Q-imageslider,nzzdev/Q-imageslider,7341342,philipkueng,Philip Küng,13
nzzdev,Q-infographic,nzzdev/Q-infographic,821875,benib,Beni Buess,93
nzzdev,Q-infographic,nzzdev/Q-infographic,73165810,fromdusttilldawn,Nicolas Staub,13
nzzdev,Q-infographic,nzzdev/Q-infographic,23040076,greenkeeper[bot],,5
nzzdev,Q-infographic,nzzdev/Q-infographic,1810384,manuelroth,Manuel Roth,14
nzzdev,Q-infographic,nzzdev/Q-infographic,17497583,migingreen,Michel Grautstück,7
nzzdev,Q-infographic,nzzdev/Q-infographic,7341342,philipkueng,Philip Küng,17
nzzdev,Q-isotype,nzzdev/Q-isotype,821875,benib,Beni Buess,7
nzzdev,Q-isotype,nzzdev/Q-isotype,4837884,fuenkchen,Sharon Funke,5
nzzdev,Q-isotype,nzzdev/Q-isotype,23040076,greenkeeper[bot],,10
nzzdev,Q-isotype,nzzdev/Q-isotype,1810384,manuelroth,Manuel Roth,46
nzzdev,Q-isotype,nzzdev/Q-isotype,7341342,philipkueng,Philip Küng,175
nzzdev,Q-loader-browser,nzzdev/Q-loader-browser,821875,benib,Beni Buess,3
nzzdev,Q-loader-browser,nzzdev/Q-loader-browser,73165810,fromdusttilldawn,Nicolas Staub,1
nzzdev,Q-loader-browser,nzzdev/Q-loader-browser,1810384,manuelroth,Manuel Roth,1
nzzdev,Q-locator-map,nzzdev/Q-locator-map,2006124,fgervasi,Franco Gervasi,6
nzzdev,Q-locator-map,nzzdev/Q-locator-map,73165810,fromdusttilldawn,Nicolas Staub,20
nzzdev,Q-locator-map,nzzdev/Q-locator-map,1810384,manuelroth,Manuel Roth,437
nzzdev,Q-locator-map,nzzdev/Q-locator-map,17497583,migingreen,Michel Grautstück,5
nzzdev,Q-locator-map,nzzdev/Q-locator-map,47303530,romankaravia,Roman Karavia,12
nzzdev,Q-map,nzzdev/Q-map,821875,benib,Beni Buess,153
nzzdev,Q-map,nzzdev/Q-map,4837884,fuenkchen,Sharon Funke,13
nzzdev,Q-map,nzzdev/Q-map,23040076,greenkeeper[bot],,11
nzzdev,Q-map,nzzdev/Q-map,1810384,manuelroth,Manuel Roth,62
nzzdev,Q-map,nzzdev/Q-map,17497583,migingreen,Michel Grautstück,1
nzzdev,Q-map,nzzdev/Q-map,7341342,philipkueng,Philip Küng,11
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,821875,benib,Beni Buess,60
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,588074,blzzz,Balz Rittmeyer,22
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,3605743,dnlbln,Danijel Beljan,1
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,73165810,fromdusttilldawn,Nicolas Staub,5
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,4837884,fuenkchen,Sharon Funke,16
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,1810384,manuelroth,Manuel Roth,23
nzzdev,Q-party-slogans,nzzdev/Q-party-slogans,7341342,philipkueng,Philip Küng,18
nzzdev,Q-poll-result,nzzdev/Q-poll-result,821875,benib,Beni Buess,3
nzzdev,Q-poll-result,nzzdev/Q-poll-result,3605743,dnlbln,Danijel Beljan,1
nzzdev,Q-poll-result,nzzdev/Q-poll-result,73165810,fromdusttilldawn,Nicolas Staub,5
nzzdev,Q-poll-result,nzzdev/Q-poll-result,4837884,fuenkchen,Sharon Funke,18
nzzdev,Q-poll-result,nzzdev/Q-poll-result,1810384,manuelroth,Manuel Roth,29
nzzdev,Q-poll-result,nzzdev/Q-poll-result,17497583,migingreen,Michel Grautstück,68
nzzdev,Q-poll-result,nzzdev/Q-poll-result,7341342,philipkueng,Philip Küng,15
nzzdev,Q-quiz,nzzdev/Q-quiz,78354324,KiaraEdTech,Kiara Nagy,11
nzzdev,Q-quiz,nzzdev/Q-quiz,821875,benib,Beni Buess,38
nzzdev,Q-quiz,nzzdev/Q-quiz,141613946,bickelandrin,Andrin Bickel,7
nzzdev,Q-quiz,nzzdev/Q-quiz,73165810,fromdusttilldawn,Nicolas Staub,4
nzzdev,Q-quiz,nzzdev/Q-quiz,4837884,fuenkchen,Sharon Funke,38
nzzdev,Q-quiz,nzzdev/Q-quiz,23040076,greenkeeper[bot],,15
nzzdev,Q-quiz,nzzdev/Q-quiz,1810384,manuelroth,Manuel Roth,79
nzzdev,Q-quiz,nzzdev/Q-quiz,17497583,migingreen,Michel Grautstück,26
nzzdev,Q-quiz,nzzdev/Q-quiz,7341342,philipkueng,Philip Küng,26
nzzdev,Q-renderer-skeleton,nzzdev/Q-renderer-skeleton,821875,benib,Beni Buess,20
nzzdev,Q-renderer-skeleton,nzzdev/Q-renderer-skeleton,4837884,fuenkchen,Sharon Funke,5
nzzdev,Q-renderer-skeleton,nzzdev/Q-renderer-skeleton,1810384,manuelroth,Manuel Roth,1
nzzdev,Q-scroll-graphic,nzzdev/Q-scroll-graphic,50832516,al-soup,Alex Kräuchi,32
nzzdev,Q-scroll-graphic,nzzdev/Q-scroll-graphic,3605743,dnlbln,Danijel Beljan,2
nzzdev,Q-scroll-graphic,nzzdev/Q-scroll-graphic,73165810,fromdusttilldawn,Nicolas Staub,16
nzzdev,Q-scroll-graphic,nzzdev/Q-scroll-graphic,1810384,manuelroth,Manuel Roth,80
nzzdev,Q-scroll-graphic,nzzdev/Q-scroll-graphic,17497583,migingreen,Michel Grautstück,24
nzzdev,Q-server,nzzdev/Q-server,821875,benib,Beni Buess,399
nzzdev,Q-server,nzzdev/Q-server,3605743,dnlbln,Danijel Beljan,4
nzzdev,Q-server,nzzdev/Q-server,2006124,fgervasi,Franco Gervasi,5
nzzdev,Q-server,nzzdev/Q-server,73165810,fromdusttilldawn,Nicolas Staub,45
nzzdev,Q-server,nzzdev/Q-server,4837884,fuenkchen,Sharon Funke,17
nzzdev,Q-server,nzzdev/Q-server,23040076,greenkeeper[bot],,5
nzzdev,Q-server,nzzdev/Q-server,1810384,manuelroth,Manuel Roth,46
nzzdev,Q-server,nzzdev/Q-server,17497583,migingreen,Michel Grautstück,75
nzzdev,Q-server,nzzdev/Q-server,7341342,philipkueng,Philip Küng,14
nzzdev,Q-server,nzzdev/Q-server,47303530,romankaravia,Roman Karavia,17
nzzdev,Q-server-demo,nzzdev/Q-server-demo,821875,benib,Beni Buess,11
nzzdev,Q-server-demo,nzzdev/Q-server-demo,4837884,fuenkchen,Sharon Funke,8
nzzdev,Q-table,nzzdev/Q-table,50832516,al-soup,Alex Kräuchi,18
nzzdev,Q-table,nzzdev/Q-table,821875,benib,Beni Buess,76
nzzdev,Q-table,nzzdev/Q-table,3605743,dnlbln,Danijel Beljan,176
nzzdev,Q-table,nzzdev/Q-table,2006124,fgervasi,Franco Gervasi,15
nzzdev,Q-table,nzzdev/Q-table,73165810,fromdusttilldawn,Nicolas Staub,55
nzzdev,Q-table,nzzdev/Q-table,23040076,greenkeeper[bot],,11
nzzdev,Q-table,nzzdev/Q-table,1810384,manuelroth,Manuel Roth,48
nzzdev,Q-table,nzzdev/Q-table,17497583,migingreen,Michel Grautstück,7
nzzdev,Q-table,nzzdev/Q-table,7341342,philipkueng,Philip Küng,337
nzzdev,Q-table,nzzdev/Q-table,658596,xeophin,Kaspar manz,2
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,3321011,adi-cam,Adina Renner,16
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,43334407,anjalemcke,,159
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,59532166,awiederkehr,Anna Wiederkehr,194
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,821875,benib,Beni Buess,5
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,588074,blzzz,Balz Rittmeyer,57
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,1950224,davidbauer,David Bauer,39
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,2006124,fgervasi,Franco Gervasi,2
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,73165810,fromdusttilldawn,Nicolas Staub,8
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,48016155,joanakelen,Joana Kelen,19
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,149315,jonasoesch,Jonas Oesch,25
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,6383639,nthelitz,Nikolai Thelitz,3
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,38250965,simonhuwiler,Simon Huwiler,3
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,31181952,somm-doe,Simon Off,1
nzzdev,Storytelling-Styleguide,nzzdev/Storytelling-Styleguide,658596,xeophin,Kaspar manz,66
nzzdev,ch-canton-symbols,nzzdev/ch-canton-symbols,821875,benib,Beni Buess,12
nzzdev,ch-canton-symbols,nzzdev/ch-canton-symbols,4648636,mametz,Mario Metzler,1
nzzdev,ch-canton-symbols,nzzdev/ch-canton-symbols,47303530,romankaravia,Roman Karavia,3
nzzdev,ch-canton-symbols,nzzdev/ch-canton-symbols,52079981,rzoller,,1
nzzdev,ddj_sfgz,nzzdev/ddj_sfgz,38250965,simonhuwiler,Simon Huwiler,13
nzzdev,ed-tech-components,nzzdev/ed-tech-components,73165810,fromdusttilldawn,Nicolas Staub,1
nzzdev,ed-tech-components,nzzdev/ed-tech-components,17497583,migingreen,Michel Grautstück,19
nzzdev,ed-tech-nzz.ch-static,nzzdev/ed-tech-nzz.ch-static,3605743,dnlbln,Danijel Beljan,2
nzzdev,ed-tech-nzz.ch-static,nzzdev/ed-tech-nzz.ch-static,73165810,fromdusttilldawn,Nicolas Staub,2
nzzdev,ed-tech-nzz.ch-static,nzzdev/ed-tech-nzz.ch-static,17497583,migingreen,Michel Grautstück,1
nzzdev,ed-tech-utilities,nzzdev/ed-tech-utilities,50832516,al-soup,Alex Kräuchi,43
nzzdev,ed-tech-utilities,nzzdev/ed-tech-utilities,3605743,dnlbln,Danijel Beljan,1
nzzdev,ed-tech-utilities,nzzdev/ed-tech-utilities,2006124,fgervasi,Franco Gervasi,10
nzzdev,ed-tech-utilities,nzzdev/ed-tech-utilities,17497583,migingreen,Michel Grautstück,73
nzzdev,energyconsumption-zurich-model,nzzdev/energyconsumption-zurich-model,38250965,simonhuwiler,Simon Huwiler,38
nzzdev,estv_steuerdaten,nzzdev/estv_steuerdaten,38250965,simonhuwiler,Simon Huwiler,6
nzzdev,gesundheit2021,nzzdev/gesundheit2021,3321011,adi-cam,Adina Renner,2
nzzdev,git-demo,nzzdev/git-demo,378490,danielmanser,Daniel Manser,3
nzzdev,mh-restclientbundle,nzzdev/mh-restclientbundle,8055609,StefanStefanoff,,2
nzzdev,nzz-illustrator-scripts,nzzdev/nzz-illustrator-scripts,149315,jonasoesch,Jonas Oesch,1
nzzdev,nzz-illustrator-scripts,nzzdev/nzz-illustrator-scripts,658596,xeophin,Kaspar manz,3
nzzdev,osm-regions,nzzdev/osm-regions,3082173,rkaravia,Roman Karavia,2
nzzdev,osm-regions,nzzdev/osm-regions,47303530,romankaravia,Roman Karavia,2
nzzdev,policy-papertrails,nzzdev/policy-papertrails,821875,benib,Beni Buess,18
nzzdev,red-zh-vote-crawler,nzzdev/red-zh-vote-crawler,410211,tpreusse,Thomas Preusse,40
nzzdev,sophie-build-service,nzzdev/sophie-build-service,821875,benib,Beni Buess,88
nzzdev,sophie-build-service,nzzdev/sophie-build-service,2006124,fgervasi,Franco Gervasi,4
nzzdev,sophie-build-service,nzzdev/sophie-build-service,73165810,fromdusttilldawn,Nicolas Staub,26
nzzdev,sophie-build-service,nzzdev/sophie-build-service,1810384,manuelroth,Manuel Roth,46
nzzdev,sophie-color,nzzdev/sophie-color,821875,benib,Beni Buess,10
nzzdev,sophie-color,nzzdev/sophie-color,588074,blzzz,Balz Rittmeyer,2
nzzdev,sophie-color,nzzdev/sophie-color,3605743,dnlbln,Danijel Beljan,9
nzzdev,sophie-color,nzzdev/sophie-color,4837884,fuenkchen,Sharon Funke,1
nzzdev,sophie-color,nzzdev/sophie-color,1810384,manuelroth,Manuel Roth,2
nzzdev,sophie-color,nzzdev/sophie-color,658596,xeophin,Kaspar manz,3
nzzdev,sophie-font,nzzdev/sophie-font,821875,benib,Beni Buess,19
nzzdev,sophie-font,nzzdev/sophie-font,588074,blzzz,Balz Rittmeyer,22
nzzdev,sophie-font,nzzdev/sophie-font,2006124,fgervasi,Franco Gervasi,7
nzzdev,sophie-font,nzzdev/sophie-font,73165810,fromdusttilldawn,Nicolas Staub,7
nzzdev,sophie-font,nzzdev/sophie-font,4837884,fuenkchen,Sharon Funke,3
nzzdev,sophie-font,nzzdev/sophie-font,1810384,manuelroth,Manuel Roth,3
nzzdev,sophie-font,nzzdev/sophie-font,658596,xeophin,Kaspar manz,15
nzzdev,st-methods,nzzdev/st-methods,18502037,HalukaMB,Haluka Maier-Borst,14
nzzdev,st-methods,nzzdev/st-methods,1587242,barjacks,,2
nzzdev,st-methods,nzzdev/st-methods,821875,benib,Beni Buess,1
nzzdev,st-methods,nzzdev/st-methods,73165810,fromdusttilldawn,Nicolas Staub,39
nzzdev,st-methods,nzzdev/st-methods,149315,jonasoesch,Jonas Oesch,41
nzzdev,st-methods,nzzdev/st-methods,12171127,koa87,Alexandra Kohler,6
nzzdev,st-methods,nzzdev/st-methods,53817981,manuelapaganini,Manuela Paganini,239
nzzdev,st-methods,nzzdev/st-methods,1810384,manuelroth,Manuel Roth,32
nzzdev,st-methods,nzzdev/st-methods,17497583,migingreen,Michel Grautstück,11
nzzdev,st-methods,nzzdev/st-methods,20836458,mkolly,Marie-José Kolly,25
nzzdev,st-methods,nzzdev/st-methods,30259704,seligerf,Florian Seliger,2751
nzzdev,st-methods,nzzdev/st-methods,38250965,simonhuwiler,Simon Huwiler,329
nzzdev,st-methods,nzzdev/st-methods,31181952,somm-doe,Simon Off,7029
nzzdev,st-methods,nzzdev/st-methods,658596,xeophin,Kaspar manz,29
nzzdev,visuals-chrome-extension,nzzdev/visuals-chrome-extension,38250965,simonhuwiler,Simon Huwiler,9
nzzdev,visuals-sommer-winterzeit-analyse,nzzdev/visuals-sommer-winterzeit-analyse,38250965,simonhuwiler,Simon Huwiler,51
occrp,COVID-19-spending-2020,occrp/COVID-19-spending-2020,2411066,zufanka,Ada,19
occrp,airtraffic,occrp/airtraffic,550060,brrttwrks,Eric Barrett,3
occrp,clcnn-classifier,occrp/clcnn-classifier,5634227,Rinatius,Rinat Tuhvatshin,6
occrp,cronosparser,occrp/cronosparser,14071209,mixilchenko,Mikhail Ilchenko,1
occrp,cronosparser,occrp/cronosparser,41628,pudo,Friedrich Lindenberg,14
occrp,cronosparser,occrp/cronosparser,27774810,uhhhuh,jen,1
occrp,datasurvey,occrp/datasurvey,41628,pudo,Friedrich Lindenberg,13
occrp,deepwalk,occrp/deepwalk,41628,pudo,Friedrich Lindenberg,20
occrp,docker-php-fpm,occrp/docker-php-fpm,1170300,czesiekhaker,"Michał ""czesiek"" Czyżewski",1
occrp,docker-php-fpm,occrp/docker-php-fpm,6271171,rysiekpl,,31
occrp,docker-postgresql,occrp/docker-postgresql,6271171,rysiekpl,,6
occrp,docker-stuntman,occrp/docker-stuntman,1170300,czesiekhaker,"Michał ""czesiek"" Czyżewski",2
occrp,docker-zabbix-server,occrp/docker-zabbix-server,6271171,rysiekpl,,21
occrp,dockerfiles,occrp/dockerfiles,41628,pudo,Friedrich Lindenberg,3
occrp,entityman-ui,occrp/entityman-ui,41628,pudo,Friedrich Lindenberg,18
occrp,fasada,occrp/fasada,6271171,rysiekpl,,4
occrp,fonts-degooglifier,occrp/fonts-degooglifier,6271171,rysiekpl,,12
occrp,gitlab-jekyll-runner,occrp/gitlab-jekyll-runner,6271171,rysiekpl,,21
occrp,gitlab-runner,occrp/gitlab-runner,6271171,rysiekpl,,10
occrp,honeypot,occrp/honeypot,6271171,rysiekpl,,29
occrp,id-backend,occrp/id-backend,299879,DrWhax,DrWhax,1
occrp,id-backend,occrp/id-backend,322626,cguess,Christopher Guess,2
occrp,id-backend,occrp/id-backend,1170300,czesiekhaker,"Michał ""czesiek"" Czyżewski",7
occrp,id-backend,occrp/id-backend,49699333,dependabot[bot],,2
occrp,id-backend,occrp/id-backend,103645893,grey-land,,6
occrp,id-backend,occrp/id-backend,8835135,gudmdharalds,Gudmundur D. Haraldsson,60
occrp,id-backend,occrp/id-backend,3089512,jamesrobb,James Robb,171
occrp,id-backend,occrp/id-backend,41628,pudo,Friedrich Lindenberg,224
occrp,id-backend,occrp/id-backend,6271171,rysiekpl,,269
occrp,id-backend,occrp/id-backend,112147,stas,Stas,502
occrp,id-backend,occrp/id-backend,70441,sungraze,Ștefan Schipor,11
occrp,id-frontend,occrp/id-frontend,42316180,BoFFire,ButterflyOfFire,7
occrp,id-frontend,occrp/id-frontend,35836026,Estebastien,Estébastien,2
occrp,id-frontend,occrp/id-frontend,45366162,NathanBnm,Nathan Bonnemains,1
occrp,id-frontend,occrp/id-frontend,47989265,alaaalzghoul90,,4
occrp,id-frontend,occrp/id-frontend,11758581,alaazghoul,Alaa AlZghoul,4
occrp,id-frontend,occrp/id-frontend,96807,badlop,badlop,1
occrp,id-frontend,occrp/id-frontend,60202305,coderbm1,cod3rbm,2
occrp,id-frontend,occrp/id-frontend,13802408,comradekingu,Allan Nordhøy,10
occrp,id-frontend,occrp/id-frontend,1170300,czesiekhaker,"Michał ""czesiek"" Czyżewski",2
occrp,id-frontend,occrp/id-frontend,22825202,defaultpage,Default User,1
occrp,id-frontend,occrp/id-frontend,623664,deliseev,Denis Eliseev,2
occrp,id-frontend,occrp/id-frontend,17934356,ember-tomster,,1
occrp,id-frontend,occrp/id-frontend,103645893,grey-land,,2
occrp,id-frontend,occrp/id-frontend,7669224,lejlac,,3
occrp,id-frontend,occrp/id-frontend,60650874,paulacabeza,,1
occrp,id-frontend,occrp/id-frontend,41628,pudo,Friedrich Lindenberg,1
occrp,id-frontend,occrp/id-frontend,112147,stas,Stas,182
occrp,id-frontend,occrp/id-frontend,70441,sungraze,Ștefan Schipor,300
occrp,id-frontend,occrp/id-frontend,98894000,sys-rep,Sergei,1
occrp,id-frontend,occrp/id-frontend,15286128,trendspotter,Jiří Podhorecký,3
occrp,id-frontend,occrp/id-frontend,1607653,weblate,Weblate (bot),5
occrp,khadija-blackout,occrp/khadija-blackout,6271171,rysiekpl,,30
occrp,nginx-config-tools,occrp/nginx-config-tools,6271171,rysiekpl,,15
occrp,opa-nginx,occrp/opa-nginx,138824595,ps-occrp,,23
occrp,opa-nginx,occrp/opa-nginx,29139614,renovate[bot],,19
occrp,salt-routers,occrp/salt-routers,6271171,rysiekpl,,5
occrp,tabref,occrp/tabref,41628,pudo,Friedrich Lindenberg,10
occrp,tech.occrp.org,occrp/tech.occrp.org,7926375,jcshea,,36
occrp,tech.occrp.org,occrp/tech.occrp.org,41628,pudo,Friedrich Lindenberg,33
occrp,tech.occrp.org,occrp/tech.occrp.org,466229,rhiaro,Amy Guy,2
occrp,tech.occrp.org,occrp/tech.occrp.org,6271171,rysiekpl,,1
occrp,tmon,occrp/tmon,1225937,musteatandrei,Amit,3
occrp,watchful-nginx,occrp/watchful-nginx,322626,cguess,Christopher Guess,6
occrp,watchful-nginx,occrp/watchful-nginx,6271171,rysiekpl,,17
openelections,.github,openelections/.github,2214,dwillis,Derek Willis,4
openelections,blog.openelections.net,openelections/blog.openelections.net,2214,dwillis,Derek Willis,4
openelections,clarify,openelections/clarify,1016143,DLu,David V. Lu!!,3
openelections,clarify,openelections/clarify,376064,GPHemsley,Gordon P. Hemsley,25
openelections,clarify,openelections/clarify,363098,carbonphyber,David Wortham,6
openelections,clarify,openelections/clarify,2214,dwillis,Derek Willis,50
openelections,clarify,openelections/clarify,110420,ghing,Geoffrey Hing,29
openelections,clarify,openelections/clarify,733799,tamilyn,Tami Crawford,2
openelections,dashboard,openelections/dashboard,376064,GPHemsley,Gordon P. Hemsley,1
openelections,dashboard,openelections/dashboard,49699333,dependabot[bot],,1
openelections,dashboard,openelections/dashboard,2214,dwillis,Derek Willis,81
openelections,dashboard,openelections/dashboard,536941,fgregg,Forest Gregg,1
openelections,dashboard,openelections/dashboard,110420,ghing,Geoffrey Hing,10
openelections,dashboard,openelections/dashboard,4592,konklone,Eric Mill,1
openelections,dashboard,openelections/dashboard,9993,palewire,Ben Welsh,5
openelections,dashboard,openelections/dashboard,39200,zstumgoren,Serdar Tumgoren,149
openelections,docs,openelections/docs,3248981,SaraSchnadt,,69
openelections,docs,openelections/docs,1710,aubergene,Julian Burgess,1
openelections,docs,openelections/docs,1754187,benlk,Ben Keith,3
openelections,docs,openelections/docs,2214,dwillis,Derek Willis,107
openelections,docs,openelections/docs,5894247,ericlagergren,Eric Lagergren,2
openelections,docs,openelections/docs,110420,ghing,Geoffrey Hing,34
openelections,docs,openelections/docs,12866150,jotasprout,Jay Sprout,2
openelections,docs,openelections/docs,4592,konklone,Eric Mill,4
openelections,docs,openelections/docs,721157,lexifdev,sl kim,1
openelections,docs,openelections/docs,1134834,petehuang,Pete Huang,3
